Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/01 00:11,12719,8041E6ED0,12719,8041E6ED0,13.69,US Dollar,13.69,US Dollar,Reinvestment,0
2022/09/01 00:21,37189,8050932D0,12893,8050961D0,9484.07,US Dollar,9484.07,US Dollar,ACH,0
2022/09/01 00:05,12893,8050961D0,12893,8050961D0,1693.41,US Dollar,1693.41,US Dollar,Reinvestment,0
2022/09/01 00:05,12893,8050961D0,12893,8050961D0,1693.41,US Dollar,1693.41,US Dollar,Reinvestment,0
2022/09/01 00:19,33420,8047F3210,33420,8047F3210,227.29,US Dollar,227.29,US Dollar,Reinvestment,0
2022/09/01 00:17,213952,8051F2FE0,213952,8051F2FE0,6260.33,US Dollar,6260.33,US Dollar,Reinvestment,0
2022/09/01 00:06,213952,8051F2FE0,213952,8051F2FE0,19.05,US Dollar,19.05,US Dollar,Reinvestment,0
2022/09/01 00:06,213952,8051F2FE0,213952,8051F2FE0,19.05,US Dollar,19.05,US Dollar,Reinvestment,0
2022/09/01 00:14,14077,8043CD1C0,14077,8043CD1C0,67850.77,US Dollar,67850.77,US Dollar,Reinvestment,0
2022/09/01 00:23,14077,8043CD1C0,14077,8043CD1C0,16.24,US Dollar,16.24,US Dollar,Reinvestment,0
2022/09/01 00:23,14077,8043CD1C0,14077,8043CD1C0,16.24,US Dollar,16.24,US Dollar,Reinvestment,0
2022/09/01 00:15,16333,804854E90,16333,804854E90,4366.68,US Dollar,4366.68,US Dollar,Reinvestment,0
2022/09/01 00:25,16333,804854E90,16333,804854E90,4.5600000000000005,US Dollar,4.5600000000000005,US Dollar,Reinvestment,0
2022/09/01 00:25,16333,804854E90,16333,804854E90,4.5600000000000005,US Dollar,4.5600000000000005,US Dollar,Reinvestment,0
2022/09/01 00:14,32049,8053E9DB0,32049,8053E9DB0,23488.5,US Dollar,23488.5,US Dollar,Reinvestment,0
2022/09/01 00:26,3144,8056E4D20,3144,8056E4D20,170078.87,US Dollar,170078.87,US Dollar,Reinvestment,0
2022/09/01 00:11,16586,804DE6220,2824,80C6B3FD0,25.85,US Dollar,25.85,US Dollar,Credit Card,0
2022/09/01 00:08,12359,8059F0F60,12359,8059F0F60,10127.93,US Dollar,10127.93,US Dollar,Reinvestment,0
2022/09/01 00:10,215064,805A121C0,215064,805A121C0,13.74,US Dollar,13.74,US Dollar,Reinvestment,0
2022/09/01 00:29,215064,8057DEB30,215064,8057DEB30,16019.35,US Dollar,16019.35,US Dollar,Reinvestment,0
2022/09/01 00:03,11813,804DBF0A0,11813,804DBF0A0,305433.36,US Dollar,305433.36,US Dollar,Reinvestment,0
2022/09/01 00:01,34364,804DBFD20,11813,804DBF0A0,0.06,US Dollar,0.06,US Dollar,Cash,0
2022/09/01 00:22,1729,804B3E400,1729,804B3E400,4789.61,US Dollar,4789.61,US Dollar,Reinvestment,0
2022/09/01 00:28,1601,802B9A320,2947,8042522C0,98955.48,US Dollar,98955.48,US Dollar,Cheque,0
2022/09/01 00:16,1601,802B9A320,2947,8042522C0,231278.08,US Dollar,231278.08,US Dollar,Cash,0
2022/09/01 00:16,1601,802B9A320,2947,8042522C0,231278.08,US Dollar,231278.08,US Dollar,Cash,0
2022/09/01 00:26,2947,8042522C0,2947,8042522C0,12.18,US Dollar,12.18,US Dollar,Reinvestment,0
2022/09/01 00:26,2947,8042522C0,2947,8042522C0,12.18,US Dollar,12.18,US Dollar,Reinvestment,0
2022/09/01 00:29,315070,8057D5DB0,28694,8057D5D60,8634.53,US Dollar,8634.53,US Dollar,ACH,0
2022/09/01 00:15,28694,8057D5D60,28694,8057D5D60,15.06,US Dollar,15.06,US Dollar,Reinvestment,0
2022/09/01 00:15,28694,8057D5D60,28694,8057D5D60,15.06,US Dollar,15.06,US Dollar,Reinvestment,0
2022/09/01 00:29,1124,805109160,1124,805109160,625.83,US Dollar,625.83,US Dollar,Reinvestment,0
2022/09/01 00:11,31545,803C655B0,31545,803C655B0,3085.46,US Dollar,3085.46,US Dollar,Reinvestment,0
2022/09/01 00:10,11974,8042006E0,11974,8042006E0,10447.66,US Dollar,10447.66,US Dollar,Reinvestment,0
2022/09/01 00:29,11974,8042006E0,11974,8042006E0,12.48,US Dollar,12.48,US Dollar,Reinvestment,0
2022/09/01 00:29,11974,8042006E0,11974,8042006E0,12.48,US Dollar,12.48,US Dollar,Reinvestment,0
2022/09/01 00:13,3296,803C5B8C0,10232,803C63400,153.5,US Dollar,153.5,US Dollar,ACH,0
2022/09/01 00:00,10232,803C63400,10232,803C63400,43851.34,US Dollar,43851.34,US Dollar,Reinvestment,0
2022/09/01 00:00,10232,803C63400,10232,803C63400,43851.34,US Dollar,43851.34,US Dollar,Reinvestment,0
2022/09/01 00:12,10232,803C63400,10232,803C63400,23.37,US Dollar,23.37,US Dollar,Reinvestment,0
2022/09/01 00:12,10232,803C63400,10232,803C63400,23.37,US Dollar,23.37,US Dollar,Reinvestment,0
2022/09/01 00:05,12979,8054AEE10,12979,8054AEE10,115310.07,US Dollar,115310.07,US Dollar,Reinvestment,0
2022/09/01 00:25,6803,804995720,12979,8054AEE10,51798.89,US Dollar,51798.89,US Dollar,Cheque,0
2022/09/01 00:10,6803,804995720,12979,8054AEE10,3706.49,US Dollar,3706.49,US Dollar,Credit Card,0
2022/09/01 00:25,6803,804995720,12979,8054AEE10,88214.73,US Dollar,88214.73,US Dollar,ACH,0
2022/09/01 00:07,12979,8054AEE10,12979,8054AEE10,17.49,US Dollar,17.49,US Dollar,Reinvestment,0
2022/09/01 00:07,12979,8054AEE10,12979,8054AEE10,17.49,US Dollar,17.49,US Dollar,Reinvestment,0
2022/09/01 00:24,17729,8055DC880,17729,8055DC880,230.1,US Dollar,230.1,US Dollar,Reinvestment,0
2022/09/01 00:24,1601,805218680,1601,805218680,840015.07,US Dollar,840015.07,US Dollar,Reinvestment,0
2022/09/01 00:10,17222,804865CC0,17222,804865CC0,245833.37,US Dollar,245833.37,US Dollar,Reinvestment,0
2022/09/01 00:08,1412,801CA6C20,17222,804865CC0,907.47,US Dollar,907.47,US Dollar,Cheque,0
2022/09/01 00:23,1412,801CA6C20,17222,804865CC0,3785.48,US Dollar,3785.48,US Dollar,Credit Card,0
2022/09/01 00:26,1412,801CA6C20,17222,804865CC0,521.89,US Dollar,521.89,US Dollar,ACH,0
2022/09/01 00:03,17327,8054BC7A0,17327,8054BC7A0,909.3,US Dollar,909.3,US Dollar,Reinvestment,0
2022/09/01 00:11,6179,804B00690,6179,804B00690,34509.85,US Dollar,34509.85,US Dollar,Reinvestment,0
2022/09/01 00:27,6129,80479C6F0,6129,80479C6F0,23.25,US Dollar,23.25,US Dollar,Reinvestment,0
2022/09/01 00:22,31548,8043C8EC0,31548,8043C8EC0,15278.55,US Dollar,15278.55,US Dollar,Reinvestment,0
2022/09/01 00:07,2843,803F3B980,2843,803F3B980,5296.23,US Dollar,5296.23,US Dollar,Reinvestment,0
2022/09/01 00:02,701,800717F40,3229,80427B900,7447.41,US Dollar,7447.41,US Dollar,Cheque,0
2022/09/01 00:13,701,800717F40,3229,80427B900,398.3,US Dollar,398.3,US Dollar,Credit Card,0
2022/09/01 00:13,701,800717F40,3229,80427B900,398.3,US Dollar,398.3,US Dollar,Credit Card,0
2022/09/01 00:20,701,800717F40,3229,80427B900,196.68,US Dollar,196.68,US Dollar,Wire,0
2022/09/01 00:20,701,800717F40,3229,80427B900,196.68,US Dollar,196.68,US Dollar,Wire,0
2022/09/01 00:25,701,800717F40,28771,80927C260,104285.14,US Dollar,104285.14,US Dollar,Cheque,0
2022/09/01 00:23,701,800717F40,28771,80927C260,3523.4,US Dollar,3523.4,US Dollar,Credit Card,0
2022/09/01 00:08,701,800717F40,28771,80927C260,141667.26,US Dollar,141667.26,US Dollar,Cash,0
2022/09/01 00:27,3229,804DD3320,3229,804DD3320,133272.17,US Dollar,133272.17,US Dollar,Reinvestment,0
2022/09/01 00:11,8798,804195440,8798,804195440,634.5,US Dollar,634.5,US Dollar,Reinvestment,0
2022/09/01 00:17,23885,80495D0B0,23885,80495D0B0,489656.74,US Dollar,489656.74,US Dollar,Reinvestment,0
2022/09/01 00:00,23885,80495D0B0,23885,80495D0B0,22.5,US Dollar,22.5,US Dollar,Reinvestment,0
2022/09/01 00:00,23885,80495D0B0,23885,80495D0B0,22.5,US Dollar,22.5,US Dollar,Reinvestment,0
2022/09/01 00:15,513,80571A270,513,80571A270,1577.57,US Dollar,1577.57,US Dollar,Reinvestment,0
2022/09/01 00:09,513,80571A270,513,80571A270,3.31,US Dollar,3.31,US Dollar,Reinvestment,0
2022/09/01 00:09,513,80571A270,513,80571A270,3.31,US Dollar,3.31,US Dollar,Reinvestment,0
2022/09/01 00:04,13432,8056F6AA0,13432,8056F6AA0,4799.24,US Dollar,4799.24,US Dollar,Reinvestment,0
2022/09/01 00:07,12446,804EB7720,12446,804EB7720,555828.84,US Dollar,555828.84,US Dollar,Reinvestment,0
2022/09/01 00:23,6803,804E98520,6803,804E98520,17.88,US Dollar,17.88,US Dollar,Reinvestment,0
2022/09/01 00:22,3144,803D45850,3144,803D45850,23.34,US Dollar,23.34,US Dollar,Reinvestment,0
2022/09/01 00:28,23842,804E86410,23842,804E86410,2410.08,US Dollar,2410.08,US Dollar,Reinvestment,0
2022/09/01 00:28,32040,804E86460,23842,804E86410,0.03,US Dollar,0.03,US Dollar,Cheque,0
2022/09/01 00:01,25637,8045D59F0,25637,8045D59F0,20.99,US Dollar,20.99,US Dollar,Reinvestment,0
2022/09/01 00:22,6179,80491BB10,19329,80491BED0,3418136.06,US Dollar,3418136.06,US Dollar,Cheque,0
2022/09/01 00:05,19329,80491BED0,44359,811BF67D0,178.03,US Dollar,178.03,US Dollar,Credit Card,0
2022/09/01 00:02,33156,804A7B710,33156,804A7B710,24331.82,US Dollar,24331.82,US Dollar,Reinvestment,0
2022/09/01 00:17,10,803D795A0,10,803D795A0,8.67,US Dollar,8.67,US Dollar,Reinvestment,0
2022/09/01 00:27,211050,8050968A0,211050,8050968A0,4525.01,US Dollar,4525.01,US Dollar,Reinvestment,0
2022/09/01 00:12,28255,804506EA0,28255,804506EA0,1339.74,US Dollar,1339.74,US Dollar,Reinvestment,0
2022/09/01 00:16,19474,804D24F70,19474,804D24F70,16030.18,US Dollar,16030.18,US Dollar,Reinvestment,0
2022/09/01 00:16,19474,804D24F70,19474,804D24F70,20.37,US Dollar,20.37,US Dollar,Reinvestment,0
2022/09/01 00:16,19474,804D24F70,19474,804D24F70,20.37,US Dollar,20.37,US Dollar,Reinvestment,0
2022/09/01 00:04,11405,800DC1340,3242,804DD7CD0,97167.76,US Dollar,97167.76,US Dollar,Cheque,0
2022/09/01 00:18,11405,800DC1340,3242,804DD7CD0,3440.49,US Dollar,3440.49,US Dollar,Credit Card,0
2022/09/01 00:18,11405,800DC1340,3242,804DD7CD0,3440.49,US Dollar,3440.49,US Dollar,Credit Card,0
2022/09/01 00:04,11405,800DC1340,3242,804DD7CD0,19939.23,US Dollar,19939.23,US Dollar,ACH,0
2022/09/01 00:04,11405,800DC1340,3242,804DD7CD0,19939.23,US Dollar,19939.23,US Dollar,ACH,0
2022/09/01 00:29,21258,801A64AC0,6010,805112370,122.24,US Dollar,122.24,US Dollar,Cheque,0
2022/09/01 00:08,21258,801A64AC0,6010,805112370,100.99,US Dollar,100.99,US Dollar,Credit Card,0
2022/09/01 00:08,21258,801A64AC0,6010,805112370,100.99,US Dollar,100.99,US Dollar,Credit Card,0
2022/09/01 00:10,15730,805317EB0,15730,805317EB0,8997189.86,US Dollar,8997189.86,US Dollar,Reinvestment,0
2022/09/01 00:26,10,805722120,10,805722120,21.32,US Dollar,21.32,US Dollar,Reinvestment,0
2022/09/01 00:05,23538,8093CDF60,10,805722120,3.83,US Dollar,3.83,US Dollar,Credit Card,0
2022/09/01 00:27,12735,8040D1E00,12735,8040D1E00,6.02,US Dollar,6.02,US Dollar,Reinvestment,0
2022/09/01 00:04,18511,804244440,18511,804244440,20188.66,US Dollar,20188.66,US Dollar,Reinvestment,0
2022/09/01 00:12,31116,804287CD0,31116,804287CD0,17058.61,US Dollar,17058.61,US Dollar,Reinvestment,0
2022/09/01 00:05,211212,80491BD40,211212,80491BD40,15.9,US Dollar,15.9,US Dollar,Reinvestment,0
2022/09/01 00:07,1292,8051154F0,1292,8051154F0,4.19,US Dollar,4.19,US Dollar,Reinvestment,0
2022/09/01 00:01,4403,805A279B0,4403,805A279B0,138.46,US Dollar,138.46,US Dollar,Reinvestment,0
2022/09/01 00:02,7478,803E32EB0,4403,805A279B0,14150407.3,US Dollar,14150407.3,US Dollar,Cheque,0
2022/09/01 00:00,4403,805A279B0,4403,805A279B0,9.48,US Dollar,9.48,US Dollar,Reinvestment,0
2022/09/01 00:00,4403,805A279B0,4403,805A279B0,9.48,US Dollar,9.48,US Dollar,Reinvestment,0
2022/09/01 00:03,19474,8053E14A0,19474,8053E14A0,16770390.66,US Dollar,16770390.66,US Dollar,Reinvestment,0
2022/09/01 00:08,16136,80508A1A0,16136,80508A1A0,12.5,US Dollar,12.5,US Dollar,Reinvestment,0
2022/09/01 00:24,3420,80591B1B0,3420,80591B1B0,55727.06,US Dollar,55727.06,US Dollar,Reinvestment,0
2022/09/01 00:21,3420,80591B1B0,5836,808568760,52217.84,US Dollar,52217.84,US Dollar,Cheque,0
2022/09/01 00:04,3420,80591B1B0,5836,808568760,9280.15,US Dollar,9280.15,US Dollar,Credit Card,0
2022/09/01 00:02,3420,80591B1B0,5836,808568760,29217.44,US Dollar,29217.44,US Dollar,ACH,0
2022/09/01 00:21,14077,803D444E0,14077,803D444E0,35735.7,US Dollar,35735.7,US Dollar,Reinvestment,0
2022/09/01 00:09,220,80486CEA0,220,80486CEA0,110400.02,US Dollar,110400.02,US Dollar,Reinvestment,0
2022/09/01 00:17,220,80486CEA0,220,80486CEA0,5.02,US Dollar,5.02,US Dollar,Reinvestment,0
2022/09/01 00:17,220,80486CEA0,220,80486CEA0,5.02,US Dollar,5.02,US Dollar,Reinvestment,0
2022/09/01 00:24,36368,80599E2B0,36368,80599E2B0,21609.67,US Dollar,21609.67,US Dollar,Reinvestment,0
2022/09/01 00:20,25075,8040156A0,25075,8040156A0,68602.54,US Dollar,68602.54,US Dollar,Reinvestment,0
2022/09/01 00:20,13264,8057C0CD0,13264,8057C0CD0,1289.25,US Dollar,1289.25,US Dollar,Reinvestment,0
2022/09/01 00:25,21174,803E41E60,21174,803E41E60,16734.2,US Dollar,16734.2,US Dollar,Reinvestment,0
2022/09/01 00:08,21174,803E41E60,21174,803E41E60,4.13,US Dollar,4.13,US Dollar,Reinvestment,0
2022/09/01 00:08,21174,803E41E60,21174,803E41E60,4.13,US Dollar,4.13,US Dollar,Reinvestment,0
2022/09/01 00:11,21174,803E41E60,128121,80C09C380,86891.5,US Dollar,86891.5,US Dollar,Cheque,0
2022/09/01 00:06,21174,803E41E60,128121,80C09C380,9439.6,US Dollar,9439.6,US Dollar,Credit Card,0
2022/09/01 00:15,21174,803E41E60,128121,80C09C380,731452.96,US Dollar,731452.96,US Dollar,Cash,0
2022/09/01 00:18,701,8049459E0,701,8049459E0,2498.3,US Dollar,2498.3,US Dollar,Reinvestment,0
2022/09/01 00:10,6010,8054B7880,6010,8054B7880,519.31,US Dollar,519.31,US Dollar,Reinvestment,0
2022/09/01 00:07,6010,8054B7880,6010,8054B7880,6.63,US Dollar,6.63,US Dollar,Reinvestment,0
2022/09/01 00:07,6010,8054B7880,6010,8054B7880,6.63,US Dollar,6.63,US Dollar,Reinvestment,0
2022/09/01 00:18,18549,805A5D340,18549,805A5D340,37558.92,US Dollar,37558.92,US Dollar,Reinvestment,0
2022/09/01 00:11,16586,8048888B0,16586,8048888B0,903144.41,US Dollar,903144.41,US Dollar,Reinvestment,0
2022/09/01 00:09,8771,8045D0B60,8771,8045D0B60,13.7,US Dollar,13.7,US Dollar,Reinvestment,0
2022/09/01 00:10,29089,80554C330,29089,80554C330,16.99,US Dollar,16.99,US Dollar,Reinvestment,0
2022/09/01 00:16,5836,803E435A0,5836,803E435A0,1011.71,US Dollar,1011.71,US Dollar,Reinvestment,0
2022/09/01 00:07,4523,8045D5850,4523,8045D5850,18.61,US Dollar,18.61,US Dollar,Reinvestment,0
2022/09/01 00:06,26024,8044557F0,26024,8044557F0,1780.38,US Dollar,1780.38,US Dollar,Reinvestment,0
2022/09/01 00:08,4726,803E402B0,4726,803E402B0,19.53,US Dollar,19.53,US Dollar,Reinvestment,0
2022/09/01 00:21,4726,803E402B0,25075,806412D60,179210.01,US Dollar,179210.01,US Dollar,Cheque,0
2022/09/01 00:13,4726,803E402B0,25075,806412D60,6692.31,US Dollar,6692.31,US Dollar,Credit Card,0
2022/09/01 00:23,4726,803E402B0,25075,806412D60,389291.43,US Dollar,389291.43,US Dollar,Cash,0
2022/09/01 00:29,2843,804A775A0,24550,80E074090,108.27,US Dollar,108.27,US Dollar,Credit Card,0
2022/09/01 00:09,24550,80E074090,24550,80E074090,130.16,US Dollar,130.16,US Dollar,Reinvestment,0
2022/09/01 00:09,24550,80E074090,24550,80E074090,130.16,US Dollar,130.16,US Dollar,Reinvestment,0
2022/09/01 00:00,11107,804EA8B40,11107,804EA8B40,1819932.79,US Dollar,1819932.79,US Dollar,Reinvestment,0
2022/09/01 00:01,8771,8057F2A60,8771,8057F2A60,13.9,US Dollar,13.9,US Dollar,Reinvestment,0
2022/09/01 00:21,17729,8052308A0,17729,8052308A0,6736.93,US Dollar,6736.93,US Dollar,Reinvestment,0
2022/09/01 00:07,1,8000F17D0,4403,804992A30,5944996.82,US Dollar,5944996.82,US Dollar,Cheque,0
2022/09/01 00:10,13432,804F634F0,13432,804F634F0,21268.53,US Dollar,21268.53,US Dollar,Reinvestment,0
2022/09/01 00:07,28771,803C71330,28771,803C71330,6.92,US Dollar,6.92,US Dollar,Reinvestment,0
2022/09/01 00:25,11974,8056FB710,11974,8056FB710,7484.8,US Dollar,7484.8,US Dollar,Reinvestment,0
2022/09/01 00:06,11974,8056FB710,11974,8056FB710,15.3,US Dollar,15.3,US Dollar,Reinvestment,0
2022/09/01 00:06,11974,8056FB710,11974,8056FB710,15.3,US Dollar,15.3,US Dollar,Reinvestment,0
2022/09/01 00:07,11030,8050B0080,29685,8050B04E0,2788.8,US Dollar,2788.8,US Dollar,ACH,0
2022/09/01 00:07,29685,8050B04E0,113798,80BD48570,9.38,US Dollar,9.38,US Dollar,Credit Card,0
2022/09/01 00:00,11157,803C51B50,11157,803C51B50,6986.99,US Dollar,6986.99,US Dollar,Reinvestment,0
2022/09/01 00:01,11157,803C51B50,11157,803C51B50,7.76,US Dollar,7.76,US Dollar,Reinvestment,0
2022/09/01 00:01,11157,803C51B50,11157,803C51B50,7.76,US Dollar,7.76,US Dollar,Reinvestment,0
2022/09/01 00:04,11471,80402F460,11471,80402F460,38885.07,US Dollar,38885.07,US Dollar,Reinvestment,0
2022/09/01 00:17,213580,805125010,213580,805125010,391242.02,US Dollar,391242.02,US Dollar,Reinvestment,0
2022/09/01 00:05,513,8053EEF50,513,8053EEF50,34845.48,US Dollar,34845.48,US Dollar,Reinvestment,0
2022/09/01 00:17,12719,8043EAA60,12719,8043EAA60,4.94,US Dollar,4.94,US Dollar,Reinvestment,0
2022/09/01 00:27,2439,805175480,2439,805175480,24.39,US Dollar,24.39,US Dollar,Reinvestment,0
2022/09/01 00:25,16163,8057D97A0,16163,8057D97A0,24.5,US Dollar,24.5,US Dollar,Reinvestment,0
2022/09/01 00:17,3229,803FFD020,3229,803FFD020,115.34,US Dollar,115.34,US Dollar,Reinvestment,0
2022/09/01 00:21,19535,8055ABAF0,19535,8055ABAF0,5817.32,US Dollar,5817.32,US Dollar,Reinvestment,0
2022/09/01 00:29,19535,8055ABAF0,908,8055AF0B0,4672.04,US Dollar,4672.04,US Dollar,Cheque,0
2022/09/01 00:03,1601,8045C0120,1601,8045C0120,7.36,US Dollar,7.36,US Dollar,Reinvestment,0
2022/09/01 00:05,111764,804BFDF70,111764,804BFDF70,12.89,US Dollar,12.89,US Dollar,Reinvestment,0
2022/09/01 00:06,14099,805366140,14099,805366140,129094.86,US Dollar,129094.86,US Dollar,Reinvestment,0
2022/09/01 00:01,29251,804E52260,29251,804E52260,210038.66,US Dollar,210038.66,US Dollar,Reinvestment,0
2022/09/01 00:03,313999,80514FDF0,313999,80514FDF0,10458.94,US Dollar,10458.94,US Dollar,Reinvestment,0
2022/09/01 00:08,1686,805159D70,1686,805159D70,22792.28,US Dollar,22792.28,US Dollar,Reinvestment,0
2022/09/01 00:27,1686,805159D70,1686,805159D70,21.93,US Dollar,21.93,US Dollar,Reinvestment,0
2022/09/01 00:27,1686,805159D70,1686,805159D70,21.93,US Dollar,21.93,US Dollar,Reinvestment,0
2022/09/01 00:06,25637,8047E7600,25637,8047E7600,34084.5,US Dollar,34084.5,US Dollar,Reinvestment,0
2022/09/01 00:06,17729,8056BA1A0,17729,8056BA1A0,11.6,US Dollar,11.6,US Dollar,Reinvestment,0
2022/09/01 00:14,38555,80444FEF0,38555,80444FEF0,1661.11,US Dollar,1661.11,US Dollar,Reinvestment,0
2022/09/01 00:01,14549,8052D8EE0,14549,8052D8EE0,666.41,US Dollar,666.41,US Dollar,Reinvestment,0
2022/09/01 00:28,16163,8048716F0,16163,8048716F0,813.25,US Dollar,813.25,US Dollar,Reinvestment,0
2022/09/01 00:29,10,801D19BE0,16163,8048716F0,4395.44,US Dollar,4395.44,US Dollar,Cheque,0
2022/09/01 00:21,10,801D19BE0,16163,8048716F0,1184.39,US Dollar,1184.39,US Dollar,Wire,0
2022/09/01 00:11,16163,8048716F0,16163,8048716F0,11.2,US Dollar,11.2,US Dollar,Reinvestment,0
2022/09/01 00:11,16163,8048716F0,16163,8048716F0,11.2,US Dollar,11.2,US Dollar,Reinvestment,0
2022/09/01 00:18,795,80493E760,795,80493E760,1128736.75,US Dollar,1128736.75,US Dollar,Reinvestment,0
2022/09/01 00:20,113744,8051BF220,113744,8051BF220,20568.96,US Dollar,20568.96,US Dollar,Reinvestment,0
2022/09/01 00:26,6803,805183910,6010,803491440,145.57,US Dollar,145.57,US Dollar,Credit Card,0
2022/09/01 00:20,19329,804EEC1D0,19329,804EEC1D0,110658.53,US Dollar,110658.53,US Dollar,Reinvestment,0
2022/09/01 00:06,17729,80522D840,17729,80522D840,146364.31,US Dollar,146364.31,US Dollar,Reinvestment,0
2022/09/01 00:03,12735,80422A860,12735,80422A860,5261700.89,US Dollar,5261700.89,US Dollar,Reinvestment,0
2022/09/01 00:10,12,80018B2C0,12735,80422A860,95367.43,US Dollar,95367.43,US Dollar,Cheque,0
2022/09/01 00:06,12,80018B2C0,12735,80422A860,12811.43,US Dollar,12811.43,US Dollar,Credit Card,0
2022/09/01 00:14,12,80018B2C0,12735,80422A860,84658.85,US Dollar,84658.85,US Dollar,Cash,0
2022/09/01 00:12,12,80018B2C0,12735,80422A860,15656.09,US Dollar,15656.09,US Dollar,ACH,0
2022/09/01 00:25,12,80018B2C0,12735,80422A860,16028.65,US Dollar,16028.65,US Dollar,Wire,0
2022/09/01 00:15,23537,8057E3950,23537,8057E3950,120.04,US Dollar,120.04,US Dollar,Reinvestment,0
2022/09/01 00:07,313430,8051EB3C0,313430,8051EB3C0,1583.79,US Dollar,1583.79,US Dollar,Reinvestment,0
2022/09/01 00:15,31283,8053DA890,17729,8053F8690,2642.59,US Dollar,2642.59,US Dollar,ACH,0
2022/09/01 00:06,8623,8057E98E0,10,8046221A0,45.19,US Dollar,45.19,US Dollar,Credit Card,0
2022/09/01 00:11,33501,804D133C0,1,804D140E0,1619.23,US Dollar,1619.23,US Dollar,Wire,0
2022/09/01 00:23,38632,804D15590,1,804D140E0,1006.44,US Dollar,1006.44,US Dollar,ACH,0
2022/09/01 00:10,312798,804AEE2B0,8623,804AF0630,0.02,US Dollar,0.02,US Dollar,Cheque,0
2022/09/01 00:05,8623,804AF0630,8623,804AF0630,875.45,US Dollar,875.45,US Dollar,Reinvestment,0
2022/09/01 00:05,8623,804AF0630,8623,804AF0630,875.45,US Dollar,875.45,US Dollar,Reinvestment,0
2022/09/01 00:14,18549,8054C4630,221130,8117230A0,81.8,US Dollar,81.8,US Dollar,Credit Card,0
2022/09/01 00:11,221130,8117230A0,221130,8117230A0,113738.82,US Dollar,113738.82,US Dollar,Reinvestment,0
2022/09/01 00:11,221130,8117230A0,221130,8117230A0,113738.82,US Dollar,113738.82,US Dollar,Reinvestment,0
2022/09/01 00:29,221130,8117230A0,137196,8117230F0,5391.0,US Dollar,5391.0,US Dollar,Cheque,0
2022/09/01 00:26,29089,804280FF0,29089,804280FF0,23.19,US Dollar,23.19,US Dollar,Reinvestment,0
2022/09/01 00:08,1047,803C6F1C0,1047,803C6F1C0,38155.15,US Dollar,38155.15,US Dollar,Reinvestment,0
2022/09/01 00:10,34544,803C70CF0,1047,803C6F1C0,25879.01,US Dollar,25879.01,US Dollar,ACH,0
2022/09/01 00:06,312566,805553310,312566,805553310,17338.74,US Dollar,17338.74,US Dollar,Reinvestment,0
2022/09/01 00:07,1,804E89120,1,804E89120,51816.91,US Dollar,51816.91,US Dollar,Reinvestment,0
2022/09/01 00:26,2385,803CB26C0,28255,803CB0520,309550.0,US Dollar,309550.0,US Dollar,Cheque,0
2022/09/01 00:24,28255,803CB0520,123102,80CD89CC0,2.02,US Dollar,2.02,US Dollar,Credit Card,0
2022/09/01 00:00,28800,804AF3750,28800,804AF3750,41671.88,US Dollar,41671.88,US Dollar,Reinvestment,0
2022/09/01 00:28,22736,803E47280,22736,803E47280,766910.93,US Dollar,766910.93,US Dollar,Reinvestment,0
2022/09/01 00:12,25637,804DF51F0,25637,804DF51F0,192.27,US Dollar,192.27,US Dollar,Reinvestment,0
2022/09/01 00:13,25637,804DF51F0,25637,804DF51F0,9.45,US Dollar,9.45,US Dollar,Reinvestment,0
2022/09/01 00:13,25637,804DF51F0,25637,804DF51F0,9.45,US Dollar,9.45,US Dollar,Reinvestment,0
2022/09/01 00:13,1412,804D35320,1412,804D35320,18.02,US Dollar,18.02,US Dollar,Reinvestment,0
2022/09/01 00:16,311677,8054ADD40,311677,8054ADD40,862.95,US Dollar,862.95,US Dollar,Reinvestment,0
2022/09/01 00:10,3709,80401E700,16788,80401F620,2170.39,US Dollar,2170.39,US Dollar,ACH,0
2022/09/01 00:09,4503,80229AE20,8771,804955500,20574.26,US Dollar,20574.26,US Dollar,Cheque,0
2022/09/01 00:12,4503,80229AE20,8771,804955500,5615.91,US Dollar,5615.91,US Dollar,Credit Card,0
2022/09/01 00:12,4503,80229AE20,8771,804955500,5615.91,US Dollar,5615.91,US Dollar,Credit Card,0
